"","ID","Bin","MWR","Vessel","Landing","Date","CommonName","SciName","Loc","Zone","Lat_DM","lat_dec","Long_DM","lon_dec","Depth_ft","Depth_m","FL","TL","WetWt","WtCalc","WC_males","WC_fem","Notes"
"719",896,20,"MW Oct 15","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,256,310,0,349,340,""
"720",897,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,290,510,0,508,495,""
"721",898,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,260,280,0,366,356,""
"722",899,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,278,430,0,447,436,""
"723",900,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,321,670,0,689,672,""
"724",901,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,302,380,0,573,559,""
"725",902,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,317,610,0,663,647,""
"726",903,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,290,440,0,508,495,""
"727",904,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,298,450,0,551,537,""
"728",905,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,275,340,0,433,422,""
"729",906,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,350,960,0,893,871,""
"730",907,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,264,390,0,383,373,""
"731",908,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,285,420,0,482,469,""
"732",909,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,304,530,0,585,570,""
"733",910,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,268,400,0,400,390,""
"734",911,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,300,450,0,562,548,""
"735",912,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,277,460,0,442,431,""
"736",913,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,306,560,0,596,582,""
"737",914,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,298,420,0,551,537,""
"738",916,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,266,350,0,392,381,""
"739",917,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,300,470,0,562,548,""
"740",918,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,274,300,0,428,417,""
"741",919,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,301,490,0,568,553,""
"742",920,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°33.0924",32.55154,"117°13.1201",-117.21867,126,38.4,0,262,420,0,374,364,""
"743",923,20,"","Daily Double","Point Loma Sportfishing","10/7/22","California Scorpianfish","Scorpaena guttata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,0,277,400,0,442,431,""
"744",924,21,"CS Oct 15","Daily Double","Point Loma Sportfishing","10/7/22","Vermillion Rockfish","Sebastes miniatus","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,0,238,230,228,0,0,""
"745",925,21,"CS Oct 15","Daily Double","Point Loma Sportfishing","10/7/22","Vermillion Rockfish","Sebastes miniatus","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,0,212,180,163,0,0,""
"746",927,21,"CS Oct 15","Daily Double","Point Loma Sportfishing","10/7/22","Vermillion Rockfish","Sebastes miniatus","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,0,202,170,141,0,0,""
"747",932,23,"MW Oct 15","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,620,682,3240,2627,0,0,""
"748",933,23,"MW Oct 15","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,625,580,2420,2693,0,0,""
"749",936,23,"MW Oct 15","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,605,646,2580,2435,0,0,""
"750",937,24,"MW Oct 15","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,568,615,2520,2004,0,0,""
"751",939,23,"MW Oct 15","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,600,650,2374,2374,0,0,"Onboard weights were not obtained for samples 929-965 due to time restraints"
"752",940,12,"MW Oct 15","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,603,670,2411,2411,0,0,"inputted weights follow the theoretical length weight equation"
"753",941,12,"MW Oct 15","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,595,640,2313,2313,0,0,""
"754",942,23,"MW Oct 15","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,575,630,2081,2081,0,0,""
"755",943,23,"MW Oct 15","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,650,710,3040,3040,0,0,""
"756",944,23,"MW Oct 15","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,600,650,2374,2374,0,0,""
"757",945,23,"MW Oct 15","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,640,685,2897,2897,0,0,""
"758",946,12,"","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,625,680,2693,2693,0,0,""
"759",947,12,"","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,615,670,2562,2562,0,0,""
"760",948,12,"","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,630,675,2760,2760,0,0,""
"761",949,12,"","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,620,675,2627,2627,0,0,""
"762",950,24,"","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,605,670,2435,2435,0,0,""
"763",951,24,"","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,630,665,2760,2760,0,0,""
"764",952,12,"","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,620,675,2627,2627,0,0,""
"765",953,23,"","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,660,710,3186,3186,0,0,""
"766",954,23,"","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,655,695,3112,3112,0,0,""
"767",955,24,"","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,640,700,2897,2897,0,0,""
"768",956,23,"","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,570,630,2026,2026,0,0,""
"769",957,24,"","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,620,665,2627,2627,0,0,""
"770",958,23,"","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,605,645,2435,2435,0,0,""
"771",959,23,"","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,620,685,2627,2627,0,0,""
"772",960,23,"","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,640,690,2897,2897,0,0,""
"773",961,24,"","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,625,680,2693,2693,0,0,""
"774",962,23,"","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,625,670,2693,2693,0,0,""
"775",963,24,"","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,610,660,2498,2498,0,0,""
"776",964,24,"","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,610,650,2498,2498,0,0,""
"777",965,24,"","Daily Double","Point Loma Sportfishing","10/7/22","Pacific Bonito","Sarda lineolata","San Diego","International Reef/IB","32°32.4260",32.5404333,"117°12.9967",-117.21661,129,39.3,640,685,2897,2897,0,0,""
"778",976,19,"SA Oct 15","Southern Cal","Oceanside Sea Center","10/13/22","Ocean Whitefish","Caulolatilus princeps","Oceanside","Devil's Rock","33°04.1234",33.0687233,"117°20.5473",-117.34246,219,66.8,0,292,280,264,0,0,""
"779",977,19,"SA Oct 15","Southern Cal","Oceanside Sea Center","10/13/22","Ocean Whitefish","Caulolatilus princeps","Oceanside","Devil's Rock","33°04.1234",33.0687233,"117°20.5473",-117.34246,219,66.8,0,341,360,435,0,0,""
"780",978,19,"SA Oct 15","Southern Cal","Oceanside Sea Center","10/13/22","Ocean Whitefish","Caulolatilus princeps","Oceanside","Devil's Rock","33°04.1234",33.0687233,"117°20.5473",-117.34246,219,66.8,0,388,670,659,0,0,""
"781",980,20,"MW Oct 15","Southern Cal","Oceanside Sea Center","10/13/22","California Scorpianfish","Scorpaena guttata","Oceanside","Devil's Rock","33°04.1234",33.0687233,"117°20.5473",-117.34246,219,66.8,0,265,350,0,387,377,""
"782",982,20,"MW Oct 15","Southern Cal","Oceanside Sea Center","10/13/22","California Scorpianfish","Scorpaena guttata","Oceanside","Devil's Rock","33°02.9995",33.0499917,"117°21.2388",-117.35398,312,95.1,0,277,370,0,442,431,""
"783",984,16,"","Southern Cal","Oceanside Sea Center","10/13/22","Bocaccio Rockfish","Sebastes paucispinis","Oceanside","Devil's Rock","33°02.9995",33.0499917,"117°21.2388",-117.35398,312,95.1,0,557,1800,1826,1789,1735,""
"784",985,16,"MW Oct 15","Southern Cal","Oceanside Sea Center","10/13/22","Bocaccio Rockfish","Sebastes paucispinis","Oceanside","Devil's Rock","33°02.9995",33.0499917,"117°21.2388",-117.35398,312,95.1,0,458,1070,997,983,987,""
"785",986,16,"MW Oct 15","Southern Cal","Oceanside Sea Center","10/13/22","Bocaccio Rockfish","Sebastes paucispinis","Oceanside","Devil's Rock","33°02.9995",33.0499917,"117°21.2388",-117.35398,312,95.1,0,465,1080,1045,1029,1031,""
"786",987,16,"MW Oct 15","Southern Cal","Oceanside Sea Center","10/13/22","Bocaccio Rockfish","Sebastes paucispinis","Oceanside","Devil's Rock","33°02.9995",33.0499917,"117°21.2388",-117.35398,312,95.1,0,570,2070,1962,1920,1854,""
"787",988,16,"MW Oct 15","Southern Cal","Oceanside Sea Center","10/13/22","Bocaccio Rockfish","Sebastes paucispinis","Oceanside","Devil's Rock","33°02.9995",33.0499917,"117°21.2388",-117.35398,312,95.1,0,566,1960,1919,1879,1817,""
"788",991,16,"MW Oct 15","Southern Cal","Oceanside Sea Center","10/13/22","Bocaccio Rockfish","Sebastes paucispinis","Oceanside","Devil's Rock","33°02.9995",33.0499917,"117°21.2388",-117.35398,312,95.1,0,490,1460,1229,1208,1199,""
"789",993,19,"SA Oct 15","Southern Cal","Oceanside Sea Center","10/13/22","Ocean Whitefish","Caulolatilus princeps","Oceanside","Devil's Rock","33°02.9326",33.0488767,"117°21.0695",-117.35116,282,86,0,339,450,427,0,0,""
"790",997,20,"MW Oct 15","Southern Cal","Oceanside Sea Center","10/13/22","California Scorpianfish","Scorpaena guttata","Oceanside","Devil's Rock","33°02.9326",33.0488767,"117°21.0695",-117.35116,282,86,0,264,300,0,383,373,""
"791",998,20,"MW Oct 15","Southern Cal","Oceanside Sea Center","10/13/22","California Scorpianfish","Scorpaena guttata","Oceanside","Devil's Rock","33°02.9326",33.0488767,"117°21.0695",-117.35116,282,86,0,257,310,0,353,344,""
"792",1000,20,"MW Oct 15","Southern Cal","Oceanside Sea Center","10/13/22","California Scorpianfish","Scorpaena guttata","Oceanside","Devil's Rock","33°02.9326",33.0488767,"117°21.0695",-117.35116,282,86,0,250,300,0,325,316,""
"793",1001,19,"SA Oct 15","Southern Cal","Oceanside Sea Center","10/13/22","Ocean Whitefish","Caulolatilus princeps","Oceanside","Devil's Rock","33°02.9326",33.0488767,"117°21.0695",-117.35116,282,86,0,419,770,844,0,0,""
"794",1003,20,"","Southern Cal","Oceanside Sea Center","10/13/22","California Scorpianfish","Scorpaena guttata","Oceanside","Devil's Rock","33°02.9326",33.0488767,"117°21.0695",-117.35116,282,86,0,268,330,0,400,390,""
"795",1004,20,"","Southern Cal","Oceanside Sea Center","10/13/22","California Scorpianfish","Scorpaena guttata","Oceanside","Devil's Rock","33°02.9326",33.0488767,"117°21.0695",-117.35116,282,86,0,263,300,0,378,369,""
"796",1005,19,"SA Oct 15","Southern Cal","Oceanside Sea Center","10/13/22","Ocean Whitefish","Caulolatilus princeps","Oceanside","Devil's Rock","33°02.9326",33.0488767,"117°21.0695",-117.35116,282,86,0,326,400,376,0,0,""
"797",1006,20,"","Southern Cal","Oceanside Sea Center","10/13/22","California Scorpianfish","Scorpaena guttata","Oceanside","Devil's Rock","33°02.9326",33.0488767,"117°21.0695",-117.35116,282,86,0,268,350,0,400,390,""
"798",1010,20,"","Southern Cal","Oceanside Sea Center","10/13/22","California Scorpianfish","Scorpaena guttata","Oceanside","Devil's Rock","33°02.9326",33.0488767,"117°21.0695",-117.35116,282,86,0,285,450,0,482,469,""
"799",1012,19,"SA Oct 15","Southern Cal","Oceanside Sea Center","10/13/22","Ocean Whitefish","Caulolatilus princeps","Oceanside","Devil's Rock","33°02.9326",33.0488767,"117°21.0695",-117.35116,282,86,0,358,510,509,0,0,""
"800",1013,20,"","Southern Cal","Oceanside Sea Center","10/13/22","California Scorpianfish","Scorpaena guttata","Oceanside","Devil's Rock","33°02.9326",33.0488767,"117°21.0695",-117.35116,282,86,0,260,280,0,366,356,""
"801",1014,20,"","Southern Cal","Oceanside Sea Center","10/13/22","California Scorpianfish","Scorpaena guttata","Oceanside","Devil's Rock","33°02.9326",33.0488767,"117°21.0695",-117.35116,282,86,0,265,340,0,387,377,""
"802",1015,20,"","Southern Cal","Oceanside Sea Center","10/13/22","California Scorpianfish","Scorpaena guttata","Oceanside","Devil's Rock","33°02.9326",33.0488767,"117°21.0695",-117.35116,282,86,0,266,300,0,392,381,""
